Hungary, Exposure to risk (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1970-1979       42            714453.83       675201.73      1389655.56
1970-1979       43            720460.96       680989.18      1401450.14
1970-1979       44            729048.26       687784.67      1416832.93
1970-1979       45            734483.94       690718.33      1425202.27
1970-1979       46            737707.36       690980.89      1428688.25
1970-1979       47            743263.40       690803.62      1434067.02
1970-1979       48            748996.02       689729.33      1438725.34
1970-1979       49            751316.30       684485.64      1435801.94
1970-1979       50            747241.36       672744.88      1419986.24
1970-1979       51            723629.39       645341.66      1368971.04
1970-1979       52            685380.84       605780.65      1291161.49
1970-1979       53            647053.36       567350.32      1214403.68
1970-1979       54            612699.83       532853.79      1145553.62
1970-1979       55            598153.45       514449.09      1112602.54
1970-1979       56            595073.98       506179.61      1101253.59
1970-1979       57            588431.41       497851.97      1086283.38
1970-1979       58            579125.81       489582.05      1068707.86
1970-1979       59            569358.54       481114.81      1050473.35
1970-1979       60            565008.55       476453.85      1041462.40
1970-1979       61            576945.26       483965.65      1060910.91
1970-1979       62            599744.31       498971.91      1098716.23
1970-1979       63            618151.87       509401.52      1127553.39
1970-1979       64            625831.43       510874.86      1136706.29
1970-1979       65            614479.88       497319.50      1111799.37
1970-1979       66            592885.18       475157.01      1068042.19
1970-1979       67            570375.01       451925.78      1022300.79
1970-1979       68            546466.75       427785.51       974252.26
1970-1979       69            522733.13       402906.28       925639.41
1970-1979       70            497376.97       376916.20       874293.17
1970-1979       71            470465.78       349968.12       820433.89
1970-1979       72            444167.57       322702.96       766870.53
1970-1979       73            417962.44       295311.89       713274.33
1970-1979       74            391747.64       268245.89       659993.52
1970-1979       75            364699.62       241732.11       606431.73
1970-1979       76            335869.11       215083.83       550952.93
1970-1979       77            305196.57       189100.97       494297.54
1970-1979       78            273705.03       163800.82       437505.85
1970-1979       79            241717.77       140112.94       381830.71
1970-1979       80            211445.95       118262.52       329708.47
1970-1979       81            183111.81        99113.31       282225.12
1970-1979       82            156419.71        82308.81       238728.52
1970-1979       83            131755.76        67760.44       199516.20
1970-1979       84            109061.77        55123.45       164185.22
1970-1979       85             88816.13        44174.00       132990.13
1970-1979       86             71108.51        35019.64       106128.16
1970-1979       87             55858.13        27158.39        83016.52
1970-1979       88             43197.20        20743.70        63940.90
1970-1979       89             32721.61        15488.48        48210.09
1970-1979       90             24247.16        11294.43        35541.59
1970-1979       91             17285.63         8003.37        25289.00
1970-1979       92             12035.20         5517.68        17552.88
1970-1979       93              8155.19         3627.65        11782.83
1970-1979       94              5394.93         2351.95         7746.88
1970-1979       95              3397.72         1465.68         4863.40
1970-1979       96              2102.28          888.36         2990.64
1970-1979       97              1263.44          482.15         1745.59
1970-1979       98               743.18          251.78          994.97
1970-1979       99               415.75          128.06          543.81
1970-1979      100               230.15           60.31          290.46
1970-1979      101               120.65           27.38          148.03
1970-1979      102                59.81            9.86           69.67
1970-1979      103                26.56            1.80           28.36
1970-1979      104                 9.48            0.09            9.57
1970-1979      105                 2.04            0.00            2.04
1970-1979      106                 0.27            0.00            0.27
1970-1979      107                 0.00            0.00            0.00
1970-1979      108                 0.00            0.00            0.00
1970-1979      109                 0.00            0.00            0.00
1970-1979      110+                0.00            0.00            0.00
1980-1989        0            638781.85       669339.30      1308121.16
1980-1989        1            653742.60       685364.08      1339106.68
1980-1989        2            674866.23       707635.27      1382501.50
1980-1989        3            699241.12       733789.17      1433030.29
1980-1989        4            725332.27       762218.68      1487550.95
1980-1989        5            755679.68       794883.87      1550563.54
1980-1989        6            774682.60       815627.02      1590309.62
1980-1989        7            785783.24       827908.01      1613691.25
1980-1989        8            791264.41       834155.77      1625420.17
1980-1989        9            792038.44       835589.17      1627627.61
1980-1989       10            790404.67       834875.17      1625279.84
1980-1989       11            785153.79       830105.30      1615259.10
1980-1989       12            775173.09       819872.69      1595045.78
1980-1989       13            755574.40       799600.90      1555175.31
1980-1989       14            728722.39       771367.02      1500089.40
1980-1989       15            697056.97       738094.42      1435151.39
1980-1989       16            677872.52       717846.25      1395718.77
1980-1989       17            664073.31       702529.51      1366602.82
1980-1989       18            654410.24       690949.86      1345360.09
1980-1989       19            649531.99       683962.86      1333494.85
1980-1989       20            645942.08       677226.61      1323168.68
1980-1989       21            644861.88       673310.60      1318172.47
1980-1989       22            647374.38       674231.93      1321606.32
1980-1989       23            661126.90       686504.24      1347631.15
1980-1989       24            687688.03       711924.12      1399612.14
1980-1989       25            723436.74       747239.81      1470676.55
1980-1989       26            757002.01       780154.20      1537156.21
1980-1989       27            782717.09       804246.82      1586963.90
1980-1989       28            800856.41       820095.82      1620952.23
1980-1989       29            817830.10       835353.72      1653183.81
1980-1989       30            832019.72       848988.39      1681008.10
1980-1989       31            841177.23       856678.26      1697855.49
1980-1989       32            844687.79       857970.71      1702658.51
1980-1989       33            836557.65       847651.58      1684209.22
1980-1989       34            814766.39       823249.50      1638015.89
1980-1989       35            789873.27       795427.36      1585300.63
1980-1989       36            769075.97       771947.03      1541023.00
1980-1989       37            754827.14       754882.56      1509709.70
1980-1989       38            744650.96       742287.19      1486938.15
1980-1989       39            731073.74       725355.81      1456429.56
1980-1989       40            717364.06       706391.12      1423755.18
1980-1989       41            704598.38       687656.35      1392254.74
1980-1989       42            693454.13       669407.89      1362862.02
1980-1989       43            687697.65       655466.31      1343163.95
1980-1989       44            686716.29       647680.06      1334396.35
1980-1989       45            682218.59       637785.71      1320004.29
1980-1989       46            676950.53       627493.51      1304444.04
1980-1989       47            674485.28       620420.01      1294905.29
1980-1989       48            673183.26       614654.49      1287837.75
1980-1989       49            674272.65       612038.29      1286310.94
1980-1989       50            676461.70       611475.45      1287937.15
1980-1989       51            679299.68       611954.22      1291253.90
1980-1989       52            681434.59       612068.09      1293502.67
1980-1989       53            684614.13       612371.31      1296985.43
1980-1989       54            690080.50       613424.05      1303504.55
1980-1989       55            692475.29       610422.77      1302898.06
1980-1989       56            692574.92       604779.99      1297354.91
1980-1989       57            694648.83       598829.36      1293478.19
1980-1989       58            696817.86       591486.76      1288304.61
1980-1989       59            695318.44       580498.36      1275816.79
1980-1989       60            687243.97       563490.98      1250734.95
1980-1989       61            660527.79       532694.35      1193222.14
1980-1989       62            620104.19       491990.13      1112094.32
1980-1989       63            579702.90       452779.79      1032482.69
1980-1989       64            543255.50       417946.13       961201.63
1980-1989       65            524591.38       396784.06       921375.44
1980-1989       66            515668.92       383552.24       899221.15
1980-1989       67            503212.39       369895.14       873107.53
1980-1989       68            488182.03       355557.18       843739.20
1980-1989       69            471970.42       340477.89       812448.31
1980-1989       70            459425.37       327509.68       786935.05
1980-1989       71            458683.16       321421.75       780104.90
1980-1989       72            464389.53       318463.65       782853.18
1980-1989       73            464659.41       310826.37       775485.78
1980-1989       74            455182.39       296923.66       752106.05
1980-1989       75            430558.32       274036.11       704594.43
1980-1989       76            398080.35       246704.99       644785.34
1980-1989       77            365247.85       219980.89       585228.74
1980-1989       78            331983.73       194256.65       526240.39
1980-1989       79            299541.36       170003.07       469544.43
1980-1989       80            266054.75       145859.28       411914.03
1980-1989       81            234033.17       124100.08       358133.25
1980-1989       82            203732.20       104292.80       308025.00
1980-1989       83            175301.98        86123.35       261425.33
1980-1989       84            148972.65        70253.86       219226.50
1980-1989       85            124724.42        56231.13       180955.55
1980-1989       86            102630.08        44248.20       146878.28
1980-1989       87             82117.79        34168.15       116285.94
1980-1989       88             64050.25        25631.09        89681.33
1980-1989       89             48689.14        18825.23        67514.37
1980-1989       90             35998.72        13372.86        49371.58
1980-1989       91             26228.10         9367.82        35595.93
1980-1989       92             18647.94         6429.59        25077.54
1980-1989       93             12865.73         4320.09        17185.82
1980-1989       94              8622.84         2823.06        11445.91
1980-1989       95              5583.15         1777.15         7360.31
1980-1989       96              3554.90         1117.73         4672.63
1980-1989       97              2186.61          672.32         2858.94
1980-1989       98              1331.11          396.73         1727.84
1980-1989       99               775.31          238.70         1014.01
1980-1989      100               432.28          124.93          557.20
1980-1989      101               234.59           66.90          301.49
1980-1989      102               123.78           33.80          157.58
1980-1989      103                61.13           13.85           74.98
1980-1989      104                28.02            4.02           32.04
1980-1989      105                11.32            1.04           12.36
1980-1989      106                 2.48            1.00            3.48
1980-1989      107                 0.00            0.50            0.50
1980-1989      108                 0.00            0.00            0.00
1980-1989      109                 0.00            0.00            0.00
1980-1989      110+                0.00            0.00            0.00
1990-1999        0            545276.35       574259.04      1119535.39
1990-1999        1            557070.39       585753.55      1142823.94
1990-1999        2            569457.59       598259.39      1167716.98
1990-1999        3            580734.21       609103.46      1189837.67
1990-1999        4            589981.04       617965.05      1207946.09
1990-1999        5            597352.54       625020.44      1222372.97
1990-1999        6            602034.29       629491.92      1231526.21
1990-1999        7            607759.18       635579.18      1243338.36
1990-1999        8            614809.73       642794.76      1257604.49
1990-1999        9            624653.48       652672.31      1277325.79
1990-1999       10            639673.85       668212.38      1307886.22
1990-1999       11            658736.56       688080.82      1346817.38
1990-1999       12            681787.14       712339.90      1394127.04
1990-1999       13            707229.91       739837.58      1447067.49
1990-1999       14            733442.66       768690.23      1502132.89
1990-1999       15            763262.04       801226.52      1564488.56
1990-1999       16            780051.04       819980.58      1600031.62
1990-1999       17            788053.22       828884.11      1616937.32
1990-1999       18            790069.53       830790.00      1620859.53
1990-1999       19            786757.33       826582.13      1613339.46
1990-1999       20            781353.37       820037.46      1601390.83
1990-1999       21            773419.77       810237.70      1583657.47
1990-1999       22            761813.10       796605.47      1558418.57
1990-1999       23            741613.30       774239.74      1515853.04
1990-1999       24            715567.75       745483.63      1461051.38
1990-1999       25            686127.57       713438.86      1399566.44
1990-1999       26            668734.68       693807.08      1362541.77
1990-1999       27            656453.00       678945.09      1335398.09
1990-1999       28            648074.80       667872.82      1315947.62
1990-1999       29            643845.78       660918.45      1304764.22
1990-1999       30            640396.80       653816.26      1294213.06
1990-1999       31            639399.83       649599.09      1288998.93
1990-1999       32            641805.65       649639.72      1291445.37
1990-1999       33            654933.61       660282.59      1315216.20
1990-1999       34            680191.16       682953.32      1363144.49
1990-1999       35            714138.82       714717.86      1428856.68
1990-1999       36            745724.06       744350.57      1490074.63
1990-1999       37            769633.76       765245.57      1534879.33
1990-1999       38            786661.09       778336.00      1564997.10
1990-1999       39            802359.30       790666.89      1593026.19
1990-1999       40            815222.03       801213.50      1616435.53
1990-1999       41            823232.66       806330.62      1629563.28
1990-1999       42            825331.67       804982.18      1630313.84
1990-1999       43            815795.40       792459.03      1608254.43
1990-1999       44            793676.89       767218.04      1560894.93
1990-1999       45            768850.17       738710.24      1507560.41
1990-1999       46            747815.65       714038.71      1461854.36
1990-1999       47            732749.72       694984.17      1427733.89
1990-1999       48            721827.96       679717.49      1401545.44
1990-1999       49            707595.80       660497.64      1368093.44
1990-1999       50            692344.23       638622.29      1330966.52
1990-1999       51            678528.51       617112.14      1295640.65
1990-1999       52            666968.43       596780.92      1263749.35
1990-1999       53            659787.58       579882.47      1239670.05
1990-1999       54            656773.42       567672.79      1224446.20
1990-1999       55            650925.04       554770.00      1205695.04
1990-1999       56            643449.28       540944.16      1184393.43
1990-1999       57            637834.82       528858.09      1166692.92
1990-1999       58            633309.13       517852.41      1151161.54
1990-1999       59            630767.84       509240.18      1140008.02
1990-1999       60            628887.90       502281.48      1131169.38
1990-1999       61            627185.31       495404.60      1122589.91
1990-1999       62            624618.82       487686.53      1112305.35
1990-1999       63            622233.72       479731.53      1101965.25
1990-1999       64            621556.20       471756.62      1093312.82
1990-1999       65            617547.26       460310.08      1077857.34
1990-1999       66            610226.21       446430.82      1056657.03
1990-1999       67            603929.25       432159.77      1036089.01
1990-1999       68            597173.21       416944.25      1014117.47
1990-1999       69            586187.79       398384.08       984571.86
1990-1999       70            568821.30       375807.02       944628.32
1990-1999       71            536403.92       345008.19       881412.11
1990-1999       72            493082.27       308956.60       802038.87
1990-1999       73            450070.98       275267.11       725338.09
1990-1999       74            410245.37       245196.56       655441.92
1990-1999       75            383458.86       223692.43       607151.29
1990-1999       76            363204.48       206868.64       570073.11
1990-1999       77            340038.10       189669.44       529707.54
1990-1999       78            314562.20       171783.67       486345.87
1990-1999       79            288256.09       153959.49       442215.59
1990-1999       80            265320.04       137911.15       403231.19
1990-1999       81            247799.90       124962.34       372762.24
1990-1999       82            233531.01       113535.12       347066.13
1990-1999       83            215723.75       101102.66       316826.41
1990-1999       84            193503.33        87499.50       281002.84
1990-1999       85            165857.64        72433.46       238291.09
1990-1999       86            137468.33        57784.20       195252.53
1990-1999       87            111768.26        45151.05       156919.31
1990-1999       88             89294.02        34473.53       123767.55
1990-1999       89             69965.14        25762.26        95727.40
1990-1999       90             53434.17        18868.91        72303.08
1990-1999       91             39854.12        13465.43        53319.54
