Estonia, Exposure to risk (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2000-2009      106                 2.73            0.00            2.73
2000-2009      107                 0.23            0.00            0.23
2000-2009      108                 0.00            0.00            0.00
2000-2009      109                 0.00            0.00            0.00
2000-2009      110+                0.00            0.00            0.00
2010-2014        0             35523.29        37402.48        72925.77
2010-2014        1             36656.83        38649.15        75305.98
2010-2014        2             37520.22        39628.00        77148.22
2010-2014        3             37790.52        39938.64        77729.16
2010-2014        4             37285.05        39504.14        76789.19
2010-2014        5             36234.17        38531.84        74766.01
2010-2014        6             34968.72        37134.60        72103.31
2010-2014        7             33435.28        35351.74        68787.03
2010-2014        8             32224.35        33959.22        66183.56
2010-2014        9             31276.82        32941.61        64218.42
2010-2014       10             30467.42        32131.94        62599.35
2010-2014       11             29685.56        31431.59        61117.15
2010-2014       12             29064.46        31036.72        60101.17
2010-2014       13             28892.14        30930.71        59822.85
2010-2014       14             29102.98        30950.98        60053.96
2010-2014       15             29524.20        31169.27        60693.46
2010-2014       16             30412.90        32045.67        62458.57
2010-2014       17             32272.44        34000.90        66273.34
2010-2014       18             34415.97        36239.04        70655.01
2010-2014       19             36880.41        38972.25        75852.66
2010-2014       20             40128.37        42704.93        82833.30
2010-2014       21             43376.82        46240.19        89617.02
2010-2014       22             45797.66        48925.64        94723.30
2010-2014       23             47366.18        50783.10        98149.29
2010-2014       24             47958.92        51477.85        99436.77
2010-2014       25             47795.96        51034.81        98830.77
2010-2014       26             47476.99        50459.95        97936.94
2010-2014       27             46845.08        49652.24        96497.32
2010-2014       28             46266.94        48806.77        95073.72
2010-2014       29             45918.06        48445.10        94363.16
2010-2014       30             45323.97        47807.02        93130.99
2010-2014       31             44700.27        47134.36        91834.63
2010-2014       32             44242.56        46722.51        90965.07
2010-2014       33             44077.54        46616.27        90693.81
2010-2014       34             44145.96        46509.05        90655.01
2010-2014       35             44356.78        46464.32        90821.10
2010-2014       36             44541.37        46482.48        91023.85
2010-2014       37             44787.98        46537.45        91325.43
2010-2014       38             45278.11        46759.15        92037.26
2010-2014       39             45612.64        46823.93        92436.57
2010-2014       40             45971.98        46830.55        92802.53
2010-2014       41             45953.56        46542.77        92496.33
