The United States of America, Exposure to risk (period 1x10), 	Last modified: 04 May 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1970-1979       42          11692610.11     11190184.66     22882794.77
1970-1979       43          11682129.55     11168629.83     22850759.38
1970-1979       44          11827518.41     11272704.03     23100222.44
1970-1979       45          11904156.95     11258923.53     23163080.47
1970-1979       46          11995224.20     11326689.09     23321913.29
1970-1979       47          12110632.81     11396889.50     23507522.32
1970-1979       48          12158232.59     11342760.69     23500993.28
1970-1979       49          12455868.08     11567162.50     24023030.57
1970-1979       50          12212923.09     11343194.83     23556117.92
1970-1979       51          12403302.62     11470109.08     23873411.70
1970-1979       52          12301474.31     11323402.76     23624877.06
1970-1979       53          12166409.30     11189692.74     23356102.04
1970-1979       54          11923890.41     10943120.55     22867010.97
1970-1979       55          11654003.95     10657136.73     22311140.68
1970-1979       56          11437665.54     10416582.65     21854248.19
1970-1979       57          11192709.61     10148005.96     21340715.57
1970-1979       58          10928763.82      9796115.05     20724878.87
1970-1979       59          10763058.63      9584594.96     20347653.59
1970-1979       60          10146249.15      8987876.79     19134125.94
1970-1979       61          10159397.22      8987081.28     19146478.50
1970-1979       62          10025304.43      8720607.55     18745911.98
1970-1979       63           9857306.49      8469311.80     18326618.29
1970-1979       64           9683576.32      8146630.40     17830206.71
1970-1979       65           9476338.25      7814472.38     17290810.63
1970-1979       66           9228164.01      7445215.68     16673379.69
1970-1979       67           8868089.27      7068953.79     15937043.06
1970-1979       68           8511286.82      6661971.09     15173257.91
1970-1979       69           8075866.93      6240718.19     14316585.12
1970-1979       70           7393632.47      5574843.02     12968475.49
1970-1979       71           7214161.42      5397420.54     12611581.95
1970-1979       72           6761417.63      4924068.35     11685485.98
1970-1979       73           6460210.47      4622780.60     11082991.07
1970-1979       74           6095493.01      4236997.68     10332490.69
1970-1979       75           5735100.62      3880210.71      9615311.32
1970-1979       76           5473643.12      3601414.37      9075057.49
1970-1979       77           5162979.83      3304388.78      8467368.61
1970-1979       78           4922807.07      3113610.62      8036417.68
1970-1979       79           4464846.68      2756895.56      7221742.24
1970-1979       80           4053907.78      2394737.97      6448645.75
1970-1979       81           3711519.24      2136822.01      5848341.25
1970-1979       82           3353007.51      1881489.08      5234496.59
1970-1979       83           2985529.08      1629954.47      4615483.55
1970-1979       84           2619646.90      1391729.51      4011376.40
1970-1979       85           2270800.47      1173787.06      3444587.53
1970-1979       86           1941791.13       975760.32      2917551.45
1970-1979       87           1632094.27       796555.58      2428649.85
1970-1979       88           1350946.79       640625.55      1991572.34
1970-1979       89           1101341.06       507644.51      1608985.56
1970-1979       90            877461.07       393150.65      1270611.72
1970-1979       91            683867.37       297309.04       981176.41
1970-1979       92            525320.40       221286.86       746607.26
