Finland, Exposure to risk (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1900-1909        8            306100.55       311405.95       617506.50
1900-1909        9            301458.75       307045.45       608504.20
1900-1909       10            295693.63       302048.19       597741.82
1900-1909       11            288879.26       295011.94       583891.20
1900-1909       12            283889.72       289152.25       573041.97
1900-1909       13            279756.11       284157.55       563913.66
1900-1909       14            274540.01       278558.29       553098.30
1900-1909       15            269467.16       273069.74       542536.90
1900-1909       16            266250.11       269379.37       535629.48
1900-1909       17            262853.15       265260.85       528114.00
1900-1909       18            256335.25       258248.61       514583.87
1900-1909       19            250166.39       251489.59       501655.97
1900-1909       20            245603.53       246095.07       491698.60
1900-1909       21            240325.74       238841.98       479167.71
1900-1909       22            234156.59       231223.16       465379.75
1900-1909       23            227723.47       223120.11       450843.58
1900-1909       24            221616.29       215180.91       436797.20
1900-1909       25            216896.54       208957.74       425854.28
1900-1909       26            213244.18       205942.93       419187.10
1900-1909       27            209277.81       202764.57       412042.38
1900-1909       28            207608.78       201209.53       408818.31
1900-1909       29            205319.54       198903.96       404223.50
1900-1909       30            203485.61       197366.61       400852.22
1900-1909       31            194351.72       188407.02       382758.74
1900-1909       32            185868.77       179783.44       365652.21
1900-1909       33            177672.86       171593.45       349266.32
1900-1909       34            171425.02       165670.96       337095.99
1900-1909       35            166223.21       160657.12       326880.34
1900-1909       36            163416.63       158130.62       321547.25
1900-1909       37            160706.03       155629.83       316335.86
1900-1909       38            156927.44       152077.15       309004.60
1900-1909       39            153414.72       148682.68       302097.40
1900-1909       40            149013.40       144160.05       293173.45
1900-1909       41            149298.47       143846.51       293144.98
1900-1909       42            149148.98       143399.23       292548.21
1900-1909       43            148749.11       142896.43       291645.54
1900-1909       44            147486.88       141474.08       288960.96
1900-1909       45            144567.16       138545.23       283112.39
1900-1909       46            141059.24       134759.05       275818.29
1900-1909       47            138107.78       131347.94       269455.72
1900-1909       48            135867.11       128450.67       264317.78
1900-1909       49            133572.87       125258.79       258831.66
1900-1909       50            131318.46       122047.19       253365.65
1900-1909       51            128881.95       119041.98       247923.93
1900-1909       52            126374.35       116007.19       242381.54
1900-1909       53            123887.34       113309.77       237197.11
1900-1909       54            121254.20       110599.50       231853.70
1900-1909       55            118366.21       107462.55       225828.75
1900-1909       56            115489.00       103775.05       219264.05
1900-1909       57            112681.50       100168.31       212849.81
1900-1909       58            109664.08        96540.83       206204.90
1900-1909       59            106204.71        92701.88       198906.59
1900-1909       60            102705.53        88820.09       191525.62
1900-1909       61             98883.50        84936.38       183819.88
1900-1909       62             94609.05        80724.61       175333.66
1900-1909       63             90270.62        76315.81       166586.43
1900-1909       64             85756.80        71785.40       157542.19
1900-1909       65             81124.61        67296.44       148421.06
1900-1909       66             76442.97        63022.74       139465.71
1900-1909       67             71413.23        58426.98       129840.21
1900-1909       68             66381.28        53821.13       120202.42
1900-1909       69             61728.76        49599.33       111328.09
1900-1909       70             57299.38        45551.18       102850.55
1900-1909       71             53251.48        41804.80        95056.28
1900-1909       72             49531.36        38364.68        87896.04
1900-1909       73             45661.54        34910.10        80571.65
1900-1909       74             41813.94        31575.34        73389.28
1900-1909       75             37941.94        28296.39        66238.33
1900-1909       76             34010.71        24864.86        58875.57
1900-1909       77             30278.51        21636.97        51915.48
1900-1909       78             26722.31        18676.38        45398.68
1900-1909       79             23241.74        15930.35        39172.09
1900-1909       80             19544.53        12726.84        32271.36
1900-1909       81             16303.00        10315.39        26618.39
1900-1909       82             13455.00         8239.31        21694.31
1900-1909       83             10893.49         6489.73        17383.22
1900-1909       84              8625.77         5013.32        13639.09
1900-1909       85              6638.13         3740.18        10378.31
1900-1909       86              4957.27         2684.94         7642.21
1900-1909       87              3681.85         1889.09         5570.94
1900-1909       88              2668.59         1307.96         3976.55
1900-1909       89              1872.62          870.50         2743.12
1900-1909       90              1268.23          539.42         1807.64
1900-1909       91               824.35          327.13         1151.47
1900-1909       92               537.72          190.25          727.96
1900-1909       93               344.30          104.50          448.80
1900-1909       94               216.26           63.64          279.90
1900-1909       95               125.01           38.41          163.42
1900-1909       96                71.34           20.92           92.26
1900-1909       97                46.31           10.47           56.78
1900-1909       98                28.55            4.73           33.28
1900-1909       99                14.02            2.77           16.78
1900-1909      100                 3.94            1.44            5.38
1900-1909      101                 0.49            0.00            0.49
1900-1909      102                 0.00            0.00            0.00
1900-1909      103                 0.00            0.00            0.00
1900-1909      104                 0.00            0.00            0.00
1900-1909      105                 0.00            0.00            0.00
1900-1909      106                 0.00            0.00            0.00
1900-1909      107                 0.00            0.00            0.00
1900-1909      108                 0.00            0.00            0.00
1900-1909      109                 0.00            0.00            0.00
1900-1909      110+                0.00            0.00            0.00
1910-1919        0            387305.80       405337.53       792643.33
1910-1919        1            374706.89       387374.93       762081.82
1910-1919        2            369913.22       381577.25       751490.48
1910-1919        3            368223.70       379170.15       747393.85
1910-1919        4            366936.62       377191.26       744127.88
1910-1919        5            364278.33       373328.70       737607.03
1910-1919        6            361619.60       369933.95       731553.55
1910-1919        7            357418.72       365715.02       723133.74
1910-1919        8            353105.85       361350.32       714456.17
1910-1919        9            348095.54       356099.21       704194.74
1910-1919       10            342894.40       350627.84       693522.24
1910-1919       11            336608.96       343504.98       680113.94
1910-1919       12            330162.53       336941.51       667104.05
1910-1919       13            322605.35       329551.25       652156.60
1910-1919       14            316429.97       323370.57       639800.54
1910-1919       15            309941.83       316995.35       626937.19
1910-1919       16            300219.27       307293.91       607513.17
1910-1919       17            291206.93       297893.68       589100.61
1910-1919       18            282785.82       288380.26       571166.09
1910-1919       19            275198.60       279255.07       554453.68
1910-1919       20            266803.22       269606.99       536410.21
1910-1919       21            259776.93       260136.17       519913.10
1910-1919       22            254825.12       252628.94       507454.06
1910-1919       23            251100.33       246275.68       497376.01
1910-1919       24            246642.66       239582.16       486224.83
1910-1919       25            242188.57       233169.36       475357.92
1910-1919       26            239434.19       229784.14       469218.33
1910-1919       27            236558.45       226135.89       462694.34
1910-1919       28            231002.04       220669.82       451671.85
1910-1919       29            225861.20       216067.14       441928.34
1910-1919       30            222638.89       212982.76       435621.65
1910-1919       31            218521.81       208078.00       426599.80
1910-1919       32            213390.19       202665.28       416055.48
1910-1919       33            207960.81       196735.81       404696.62
1910-1919       34            202538.20       190521.31       393059.51
1910-1919       35            198240.64       185685.10       383925.74
