Japan, Exposure to risk (period 1x10), 	Last modified: 12 Mar 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1970-1979       60           4762901.17      3924028.07      8686929.24
1970-1979       61           4666708.02      3867502.38      8534210.40
1970-1979       62           4544704.73      3786152.12      8330856.85
1970-1979       63           4400408.37      3682044.05      8082452.43
1970-1979       64           4210762.89      3531833.25      7742596.14
1970-1979       65           4027512.83      3381225.93      7408738.75
1970-1979       66           3842050.66      3226571.61      7068622.27
1970-1979       67           3669581.07      3078600.19      6748181.27
1970-1979       68           3495199.52      2924443.57      6419643.09
1970-1979       69           3320938.75      2763785.78      6084724.53
1970-1979       70           3138528.86      2591992.42      5730521.28
1970-1979       71           2949421.30      2410247.62      5359668.92
1970-1979       72           2763432.31      2226044.02      4989476.33
1970-1979       73           2577001.06      2039976.48      4616977.54
1970-1979       74           2412990.56      1871558.25      4284548.81
1970-1979       75           2239659.73      1698000.38      3937660.11
1970-1979       76           2054721.23      1518229.52      3572950.75
1970-1979       77           1861567.73      1337966.21      3199533.94
1970-1979       78           1666332.23      1162480.85      2828813.09
1970-1979       79           1477024.95       996899.21      2473924.17
1970-1979       80           1303440.97       849742.18      2153183.15
1970-1979       81           1139631.85       716034.06      1855665.91
1970-1979       82            980398.86       592388.26      1572787.12
1970-1979       83            833358.97       481986.41      1315345.38
1970-1979       84            698729.72       385498.82      1084228.54
1970-1979       85            576858.29       302195.44       879053.73
1970-1979       86            471002.04       233797.24       704799.28
1970-1979       87            378121.41       177730.09       555851.50
1970-1979       88            298758.00       132534.87       431292.88
1970-1979       89            232005.55        97057.17       329062.72
1970-1979       90            174713.35        68741.11       243454.46
1970-1979       91            127357.28        47248.76       174606.03
1970-1979       92             90848.02        31900.47       122748.49
1970-1979       93             63709.01        21199.91        84908.92
1970-1979       94             43550.11        13740.69        57290.80
1970-1979       95             28874.19         8767.80        37641.99
1970-1979       96             18528.01         5382.27        23910.29
1970-1979       97             11468.15         3177.64        14645.79
1970-1979       98              6901.29         1787.94         8689.23
1970-1979       99              3967.96         1010.77         4978.73
