West Germany, Deaths (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1990-1999        9               377.00          504.00          881.00
1990-1999       10               366.00          484.00          850.00
1990-1999       11               379.00          562.00          941.00
1990-1999       12               389.00          581.00          970.00
1990-1999       13               400.00          610.00         1010.00
1990-1999       14               471.00          756.00         1227.00
1990-1999       15               638.00         1047.00         1685.00
1990-1999       16               772.00         1573.00         2345.00
1990-1999       17               877.00         2054.00         2931.00
1990-1999       18              1221.00         3348.00         4569.00
1990-1999       19              1301.00         3667.00         4968.00
1990-1999       20              1308.00         3716.00         5024.00
1990-1999       21              1307.00         4099.00         5406.00
1990-1999       22              1411.00         4252.00         5663.00
1990-1999       23              1431.00         4547.00         5978.00
1990-1999       24              1628.00         4626.00         6254.00
1990-1999       25              1758.00         4869.00         6627.00
1990-1999       26              1795.00         5084.00         6879.00
1990-1999       27              1909.00         5418.00         7327.00
1990-1999       28              2138.00         5690.00         7828.00
1990-1999       29              2354.00         5951.00         8305.00
1990-1999       30              2495.00         6211.00         8706.00
1990-1999       31              2577.00         6457.00         9034.00
1990-1999       32              2869.00         6658.00         9527.00
1990-1999       33              3053.00         7006.00        10059.00
1990-1999       34              3337.00         7334.00        10671.00
1990-1999       35              3581.00         7593.00        11174.00
1990-1999       36              3871.00         7942.00        11813.00
1990-1999       37              4269.00         8430.00        12699.00
1990-1999       38              4454.00         8741.00        13195.00
1990-1999       39              4775.00         9432.00        14207.00
1990-1999       40              5296.00        10222.00        15518.00
1990-1999       41              5773.00        10852.00        16625.00
1990-1999       42              6231.00        11666.00        17897.00
1990-1999       43              6809.00        12509.00        19318.00
1990-1999       44              7110.00        13042.00        20152.00
1990-1999       45              7703.00        14268.00        21971.00
1990-1999       46              8290.00        15246.01        23536.01
1990-1999       47              8848.00        16711.03        25559.03
1990-1999       48              9803.00        18418.02        28221.02
1990-1999       49             10472.00        20696.04        31168.04
1990-1999       50             11686.02        23563.04        35249.06
1990-1999       51             12952.02        25600.04        38552.06
1990-1999       52             13947.02        28599.04        42546.06
1990-1999       53             15175.02        31514.04        46689.06
1990-1999       54             17091.02        35308.04        52399.06
1990-1999       55             18355.02        38865.04        57220.06
1990-1999       56             19553.02        42049.04        61602.06
1990-1999       57             21037.02        45463.04        66500.06
1990-1999       58             22274.02        48067.06        70341.08
1990-1999       59             23836.02        51365.08        75201.10
1990-1999       60             25331.02        54473.07        79804.09
1990-1999       61             26935.02        57355.07        84290.09
1990-1999       62             28993.02        60876.08        89869.10
1990-1999       63             31358.02        63727.08        95085.10
1990-1999       64             33992.04        66678.08       100670.12
1990-1999       65             36982.04        68777.08       105759.12
1990-1999       66             40727.04        71424.09       112151.13
1990-1999       67             45567.04        75160.08       120727.12
1990-1999       68             51387.05        78705.08       130092.13
1990-1999       69             57704.06        81859.11       139563.17
1990-1999       70             63851.06        84310.09       148161.15
1990-1999       71             67777.04        83631.09       151408.13
1990-1999       72             71707.04        81548.09       153255.13
1990-1999       73             75111.04        79953.10       155064.14
1990-1999       74             79428.05        79415.10       158843.15
1990-1999       75             86369.08        82157.10       168526.18
1990-1999       76             94580.10        84712.10       179292.20
1990-1999       77            103325.11        88056.11       191381.22
1990-1999       78            112305.12        89513.11       201818.23
1990-1999       79            119590.12        91117.13       210707.25
1990-1999       80            127961.13        91750.13       219711.26
1990-1999       81            143039.14        95775.14       238814.28
1990-1999       82            157349.14        98683.12       256032.26
1990-1999       83            169660.14       100029.12       269689.26
1990-1999       84            178218.14        98011.12       276229.26
1990-1999       85            179153.13        92921.12       272074.25
1990-1999       86            174849.12        84626.11       259475.23
1990-1999       87            166763.12        75252.08       242015.20
1990-1999       88            156244.12        65476.08       221720.20
1990-1999       89            141137.10        55977.07       197114.17
1990-1999       90            125800.08        46591.04       172391.12
1990-1999       91            107559.08        36850.04       144409.12
1990-1999       92             89252.06        28589.04       117841.10
1990-1999       93             71637.04        21454.03        93091.07
1990-1999       94             56353.04        15733.00        72086.04
1990-1999       95             42660.02        10862.00        53522.02
1990-1999       96             31315.02         7469.00        38784.02
1990-1999       97             21726.02         4878.00        26604.02
1990-1999       98             14664.00         3030.00        17694.00
1990-1999       99              9923.00         2098.00        12021.00
1990-1999      100              6483.00         1455.00         7938.00
1990-1999      101              3859.00          705.00         4564.00
1990-1999      102              2161.00          397.00         2558.00
1990-1999      103              1228.00          194.00         1422.00
1990-1999      104               641.00          110.00          751.00
1990-1999      105               338.00           64.00          402.00
1990-1999      106               192.00           21.00          213.00
1990-1999      107                90.00           16.00          106.00
1990-1999      108                75.00           16.00           91.00
1990-1999      109                41.00           11.00           52.00
1990-1999      110+               15.00            4.00           19.00
2000-2009        0             10582.92        13824.36        24407.28
2000-2009        1               978.05         1244.14         2222.19
2000-2009        2               595.02          684.04         1279.06
2000-2009        3               485.02          609.04         1094.06
2000-2009        4               383.02          482.02          865.04
2000-2009        5               352.01          427.02          779.03
2000-2009        6               319.02          394.03          713.05
2000-2009        7               288.02          375.01          663.03
2000-2009        8               274.00          398.01          672.01
2000-2009        9               245.00          377.01          622.01
2000-2009       10               289.01          333.02          622.03
2000-2009       11               333.01          450.01          783.02
2000-2009       12               308.01          477.01          785.02
2000-2009       13               377.01          494.02          871.03
2000-2009       14               443.02          623.04         1066.06
2000-2009       15               559.02          807.05         1366.07
2000-2009       16               620.02         1313.16         1933.18
2000-2009       17               703.02         1541.18         2244.20
2000-2009       18               958.06         2503.22         3461.28
2000-2009       19               956.07         2533.22         3489.29
2000-2009       20               980.06         2650.24         3630.30
2000-2009       21               883.05         2588.26         3471.31
2000-2009       22               943.05         2600.23         3543.28
2000-2009       23               962.06         2515.23         3477.29
2000-2009       24               967.07         2572.25         3539.32
2000-2009       25               927.07         2608.25         3535.32
2000-2009       26              1044.12         2634.27         3678.39
2000-2009       27              1094.11         2702.28         3796.39
2000-2009       28              1107.11         2758.26         3865.37
2000-2009       29              1217.11         2834.26         4051.37
2000-2009       30              1331.14         3053.27         4384.41
2000-2009       31              1493.14         3437.32         4930.46
2000-2009       32              1654.16         3676.34         5330.50
2000-2009       33              1898.15         4016.35         5914.50
2000-2009       34              2186.18         4535.41         6721.59
2000-2009       35              2542.19         5071.47         7613.66
2000-2009       36              2881.21         5565.50         8446.71
2000-2009       37              3285.26         6216.56         9501.82
2000-2009       38              3692.33         7072.66        10764.99
2000-2009       39              4307.37         7846.74        12154.11
2000-2009       40              4631.38         8906.87        13538.25
2000-2009       41              5213.47         9701.99        14915.46
2000-2009       42              5879.52        10755.08        16634.60
2000-2009       43              6550.57        11929.23        18479.80
2000-2009       44              6922.62        12815.33        19737.95
2000-2009       45              7953.71        13979.48        21933.19
2000-2009       46              8568.78        15363.62        23932.40
2000-2009       47              9272.86        16654.80        25927.66
2000-2009       48              9811.91        17982.94        27794.85
2000-2009       49             10783.00        19181.06        29964.06
